case_name,cell_index,execution_count,fixed_execution_count,previous_execution_count,was_executed,out_of_order,source_length,line_count,has_import,has_fit,has_predict,has_drop,has_remove,has_transform,has_train_test_split,has_dataframe,has_gpu_keyword,has_file_read,has_inplace,source_changed_in_fixed,execution_changed_in_fixed,label
pandas_5,12,-1,-1,-1,0,0,345,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,13,-1,-1,-1,0,0,317,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,14,-1,-1,-1,0,0,542,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,15,-1,-1,-1,0,0,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,16,-1,-1,-1,0,0,448,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,17,-1,-1,-1,0,0,569,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,18,-1,-1,-1,0,0,273,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,19,-1,-1,-1,0,0,244,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,20,-1,-1,-1,0,0,208,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,21,-1,-1,-1,0,0,1654,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,22,-1,-1,-1,0,0,98,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,23,1,1,-1,1,0,172,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,24,2,2,1,1,0,70,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
pandas_5,25,-1,-1,2,0,0,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,26,-1,-1,-1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,27,-1,-1,-1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,28,-1,-1,-1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,29,-1,-1,-1,0,0,179,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,30,-1,-1,-1,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,31,-1,-1,-1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,32,-1,-1,-1,0,0,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,33,-1,-1,-1,0,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,34,-1,-1,-1,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,35,-1,-1,-1,0,0,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,36,-1,-1,-1,0,0,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,37,-1,-1,-1,0,0,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,38,-1,-1,-1,0,0,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,39,-1,-1,-1,0,0,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,40,-1,-1,-1,0,0,80,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,41,-1,-1,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,42,-1,-1,-1,0,0,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,43,-1,-1,-1,0,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,44,-1,-1,-1,0,0,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,45,-1,-1,-1,0,0,117,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,46,-1,-1,-1,0,0,133,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,47,-1,-1,-1,0,0,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,48,-1,-1,-1,0,0,117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,49,-1,-1,-1,0,0,136,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,50,-1,-1,-1,0,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,51,-1,-1,-1,0,0,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,52,-1,-1,-1,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,53,3,3,-1,1,0,199,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,54,4,4,3,1,0,77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,55,5,5,4,1,0,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,56,6,6,5,1,0,352,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,57,7,7,6,1,0,258,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
pandas_5,58,8,8,7,1,0,29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pandas_5,59,9,9,8,1,0,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,60,-1,-1,9,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,61,10,10,-1,1,0,462,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,62,11,11,10,1,0,254,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0
pandas_5,63,12,12,11,1,0,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,64,13,13,12,1,0,212,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0
pandas_5,65,-1,-1,13,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,66,15,14,-1,1,0,27,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
pandas_5,67,-1,-1,15,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,68,-1,-1,-1,0,0,703,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pandas_5,69,-1,-1,-1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,70,-1,-1,-1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,71,-1,-1,-1,0,0,464,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,72,-1,-1,-1,0,0,66,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pandas_5,73,-1,-1,-1,0,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,74,-1,-1,-1,0,0,43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pandas_5,75,-1,-1,-1,0,0,28,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pandas_5,76,-1,-1,-1,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,77,-1,-1,-1,0,0,290,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,78,-1,-1,-1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,79,16,15,-1,1,0,161,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1
pandas_5,80,-1,-1,16,0,0,405,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,81,-1,-1,-1,0,0,857,20,0,1,1,0,0,0,0,0,0,0,0,0,0,0
pandas_5,82,-1,-1,-1,0,0,53,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,83,-1,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,84,-1,-1,-1,0,0,204,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,85,-1,-1,-1,0,0,69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,86,-1,-1,-1,0,0,252,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,87,-1,-1,-1,0,0,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,88,-1,-1,-1,0,0,75,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
pandas_5,89,-1,-1,-1,0,0,278,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,90,-1,-1,-1,0,0,108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,91,-1,-1,-1,0,0,920,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,92,-1,-1,-1,0,0,1574,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,93,-1,-1,-1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,94,-1,-1,-1,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,95,-1,-1,-1,0,0,271,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,96,-1,-1,-1,0,0,490,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
pandas_5,97,-1,-1,-1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,98,-1,-1,-1,0,0,59,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,99,-1,-1,-1,0,0,148,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,100,-1,-1,-1,0,0,49,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
pandas_5,101,-1,-1,-1,0,0,371,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,102,-1,-1,-1,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_5,103,-1,-1,-1,0,0,139,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_5,104,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,1,1,1,-1,1,0,285,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,2,2,2,1,1,0,83,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0
pandas_6,3,-1,-1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,4,-1,-1,-1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,5,3,3,-1,1,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,6,-1,-1,3,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,7,4,4,-1,1,0,100,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1
pandas_6,8,-1,-1,4,0,0,40,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,9,-1,-1,-1,0,0,181,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,10,-1,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,11,-1,-1,-1,0,0,148,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,12,-1,-1,-1,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,13,-1,-1,-1,0,0,126,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,14,-1,-1,-1,0,0,136,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0
pandas_6,15,-1,-1,-1,0,0,101,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,16,-1,-1,-1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,17,-1,-1,-1,0,0,57,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,18,-1,-1,-1,0,0,27,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,19,-1,-1,-1,0,0,188,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,20,-1,-1,-1,0,0,132,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,21,-1,-1,-1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,22,-1,-1,-1,0,0,45,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,23,-1,-1,-1,0,0,116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,24,-1,-1,-1,0,0,139,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,25,-1,-1,-1,0,0,176,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_6,26,-1,-1,-1,0,0,75,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,27,-1,-1,-1,0,0,95,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0
pandas_6,28,-1,-1,-1,0,0,243,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_6,29,-1,-1,-1,0,0,91,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_7,1,1,1,-1,1,0,315,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0
pandas_7,2,2,2,1,1,0,59,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
pandas_7,3,-1,-1,2,0,0,273,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_7,4,3,3,-1,1,0,241,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_7,5,4,4,3,1,0,111,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pandas_7,6,-1,-1,4,0,0,1213,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,7,5,5,-1,1,0,93,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
pandas_7,8,-1,-1,5,0,0,702,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,9,-1,-1,-1,0,0,614,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,10,-1,-1,-1,0,0,525,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_7,11,-1,-1,-1,0,0,334,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,12,-1,-1,-1,0,0,430,10,0,1,0,0,0,0,1,1,0,0,0,0,0,0
pandas_7,13,-1,-1,-1,0,0,180,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,14,-1,-1,-1,0,0,3566,94,0,1,0,0,0,0,1,1,0,0,0,0,0,0
pandas_7,15,-1,-1,-1,0,0,714,19,1,1,0,0,0,0,1,1,0,0,0,0,0,0
pandas_7,16,-1,-1,-1,0,0,60,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,17,-1,-1,-1,0,0,124,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pandas_7,18,-1,-1,-1,0,0,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,19,-1,-1,-1,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,20,-1,-1,-1,0,0,150,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
pandas_7,21,-1,-1,-1,0,0,309,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_7,22,-1,-1,-1,0,0,175,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,1,1,1,-1,1,0,55,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,2,2,2,1,1,0,40,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
pandas_8,3,-1,-1,2,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,4,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,5,-1,-1,-1,0,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,6,-1,-1,-1,0,0,25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,7,3,3,-1,1,0,52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,8,-1,-1,3,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,9,4,4,-1,1,0,36,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
pandas_8,10,-1,-1,4,0,0,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,11,-1,-1,-1,0,0,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,12,-1,-1,-1,0,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,13,-1,-1,-1,0,0,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,14,-1,-1,-1,0,0,31,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,15,-1,-1,-1,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,16,-1,-1,-1,0,0,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,17,-1,-1,-1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,18,-1,-1,-1,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,19,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,20,-1,-1,-1,0,0,84,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pandas_8,21,-1,-1,-1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,22,-1,-1,-1,0,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,23,-1,-1,-1,0,0,64,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
pandas_8,24,-1,-1,-1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,25,-1,-1,-1,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,26,-1,-1,-1,0,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,27,-1,-1,-1,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,28,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,29,-1,-1,-1,0,0,53,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,30,-1,-1,-1,0,0,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,31,-1,-1,-1,0,0,37,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,32,-1,-1,-1,0,0,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,33,-1,-1,-1,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,34,-1,-1,-1,0,0,64,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,35,-1,-1,-1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,36,-1,-1,-1,0,0,55,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
pandas_8,37,-1,-1,-1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,38,-1,-1,-1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,39,-1,-1,-1,0,0,90,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_8,40,-1,-1,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,41,-1,-1,-1,0,0,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_8,42,-1,-1,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,1,1,1,-1,1,0,921,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0
pandas_9,2,2,2,1,1,0,55,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
pandas_9,3,-1,-1,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,4,-1,-1,-1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,5,3,3,-1,1,0,163,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1
pandas_9,6,-1,-1,3,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,7,-1,-1,-1,0,0,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,8,-1,-1,-1,0,0,38,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,9,-1,-1,-1,0,0,220,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,10,-1,-1,-1,0,0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,11,-1,-1,-1,0,0,312,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,12,-1,-1,-1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,13,-1,-1,-1,0,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,14,-1,-1,-1,0,0,199,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,15,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,16,-1,-1,-1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,17,-1,-1,-1,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,18,-1,-1,-1,0,0,115,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,19,-1,-1,-1,0,0,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,20,-1,-1,-1,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,21,-1,-1,-1,0,0,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,22,-1,-1,-1,0,0,220,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,23,-1,-1,-1,0,0,446,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,24,-1,-1,-1,0,0,153,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,25,-1,-1,-1,0,0,76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,26,-1,-1,-1,0,0,384,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,27,-1,-1,-1,0,0,41,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,28,-1,-1,-1,0,0,210,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,29,-1,-1,-1,0,0,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,30,-1,-1,-1,0,0,407,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,31,-1,-1,-1,0,0,340,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,32,-1,-1,-1,0,0,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,33,-1,-1,-1,0,0,299,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,34,-1,-1,-1,0,0,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,35,-1,-1,-1,0,0,619,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,36,-1,-1,-1,0,0,170,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,37,-1,-1,-1,0,0,530,13,0,0,0,0,0,1,0,1,0,0,0,0,0,0
pandas_9,38,-1,-1,-1,0,0,652,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pandas_9,39,-1,-1,-1,0,0,405,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
pandas_9,40,-1,-1,-1,0,0,709,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0
pandas_9,41,-1,-1,-1,0,0,49,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,42,-1,-1,-1,0,0,127,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,43,-1,-1,-1,0,0,101,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
pandas_9,44,-1,-1,-1,0,0,933,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,45,-1,-1,-1,0,0,217,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,46,-1,-1,-1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pandas_9,47,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,1,1,1,-1,1,0,848,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,2,2,2,1,1,0,557,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0
seaborn_1,3,3,3,2,1,0,338,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,4,4,4,3,1,0,2216,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,5,5,5,4,1,0,4111,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,6,-1,-1,5,0,0,4120,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,7,6,6,-1,1,0,773,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,8,-1,-1,6,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,9,-1,-1,-1,0,0,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,10,-1,-1,-1,0,0,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,11,7,7,-1,1,0,566,14,0,0,0,0,0,0,0,0,0,0,0,1,0,1
seaborn_1,12,-1,-1,7,0,0,489,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,13,-1,-1,-1,0,0,485,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,14,-1,-1,-1,0,0,334,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,15,-1,-1,-1,0,0,331,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,16,-1,-1,-1,0,0,760,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,17,-1,-1,-1,0,0,586,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,18,-1,-1,-1,0,0,284,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,19,-1,-1,-1,0,0,587,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,20,-1,-1,-1,0,0,212,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,21,-1,-1,-1,0,0,212,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,22,-1,-1,-1,0,0,369,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seaborn_1,23,-1,-1,-1,0,0,391,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seaborn_1,24,-1,-1,-1,0,0,209,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,25,-1,-1,-1,0,0,209,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,26,-1,-1,-1,0,0,132,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
seaborn_1,27,-1,-1,-1,0,0,310,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
seaborn_2,1,-1,-1,-1,0,0,930,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0
seaborn_2,2,1,1,-1,1,0,517,21,1,0,0,0,0,0,0,1,0,1,0,0,0,0
seaborn_2,3,-1,-1,1,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
